x,y,z,Bx,By,Bz,Bp,faceid
-27.572999999999997, -6.362999999999975, 32.9,-47.31718084,30.82730067,-36.27941313,56.47333946,1
-27.572999999999997, -5.655999999999974, 32.9,-41.50532853,36.67361748,-37.34096658,55.38633871,1
-27.572999999999997, -4.948999999999973, 32.9,-35.62525104,42.28162499,-36.57886348,55.28918812,1
-27.572999999999997, -4.2419999999999725, 32.9,-30.13379408,47.36999421,-33.91642268,56.14233605,1
-27.572999999999997, -3.5349999999999717, 32.9,-25.52978034,51.6630527,-29.44841616,57.62673597,1
-27.572999999999997, -2.827999999999971, 32.9,-22.2697443,54.84179401,-23.49224592,59.19091046,1
-27.572999999999997, -2.1209999999999702, 32.9,-20.65408253,56.65658764,-16.68560162,60.30389745,1
-27.572999999999997, -1.4139999999999695, 32.9,-20.72410546,57.06960957,-9.819566149,60.71596893,1
-27.572999999999997, -0.7069999999999688, 32.9,-22.23307903,56.22186359,-3.665858057,60.45831414,1
-27.572999999999997, 3.197442310920451e-14, 32.9,-24.7253086,54.47724346,1.149566621,59.82567125,1
-27.572999999999997, 0.7070000000000327, 32.9,-27.69237116,52.35322634,4.359041908,59.22607305,1
-27.572999999999997, 1.4140000000000335, 32.9,-30.72523461,50.30925806,6.02812113,58.94965215,1
-27.572999999999997, 2.121000000000034, 32.9,-33.58559754,48.69994167,6.422519743,59.15806522,1
-27.572999999999997, 2.828000000000035, 32.9,-36.18177362,47.70023781,5.946676018,59.87013804,1
-27.572999999999997, 3.5350000000000357, 32.9,-38.49908803,47.27495646,4.952693755,60.96803497,1
-27.572999999999997, 4.242000000000036, 32.9,-40.54054059,47.33908667,3.676639104,62.32595413,1
-27.572999999999997, 4.949000000000037, 32.9,-42.29649707,47.7729669,2.312761581,63.80634789,1
-27.572999999999997, 5.656000000000038, 32.9,-43.73550982,48.42822827,0.952183757,65.25402756,1
-27.572999999999997, 6.363000000000039, 32.9,-44.80537015,49.22906784,-0.367631139,66.56592458,1
-27.572999999999997, 7.070000000000039, 32.9,-45.43958282,50.10688257,-1.593214764,67.64211239,1
-27.572999999999997, 7.77700000000004, 32.9,-45.56877213,51.0052634,-2.729685031,68.39627101,1
-27.572999999999997, 8.48400000000004, 32.9,-45.13597543,51.94557,-3.772129387,68.81568514,1
-27.572999999999997, 9.191000000000042, 32.9,-44.11202798,52.92854727,-4.674054535,68.90066856,1
-27.572999999999997, 9.898000000000042, 32.9,-42.5047806,53.94970315,-5.424044523,68.68207077,1
-27.572999999999997, 10.605000000000043, 32.9,-40.35775516,55.02343785,-5.970682273,68.23728537,1
-27.572999999999997, 11.312000000000044, 32.9,-37.74625159,56.0849225,-6.242647843,67.60397947,1
-27.572999999999997, 12.019000000000045, 32.9,-34.77231453,57.04484256,-6.220117375,66.80739421,1
-27.572999999999997, 12.726000000000045, 32.9,-31.5460002,57.81504599,-5.853920323,65.86144298,1
-27.572999999999997, 13.433000000000046, 32.9,-28.22089714,58.2781557,-5.114507553,64.75154413,1
-27.572999999999997, 14.140000000000047, 32.9,-25.04379642,58.27920781,-4.025961563,63.43230882,1
-27.572999999999997, 14.847000000000047, 32.9,-22.03457766,57.628829,-2.562197188,61.69768671,1
-27.572999999999997, 15.554000000000048, 32.9,-19.19542042,57.01356462,-0.64972766,60.15821404,1
-26.865999999999996, -16.967999999999986, 32.9,-65.76092853,-20.85735694,79.33116896,68.98934019,1
-26.865999999999996, -16.260999999999985, 32.9,-65.41068757,-18.22961044,63.69495968,67.90343692,1
-26.865999999999996, -15.553999999999984, 32.9,-66.35460521,-16.6307738,50.73427474,68.40698992,1
-26.865999999999996, -14.846999999999984, 32.9,-67.28465411,-15.16171488,39.35530129,68.97174985,1
-26.865999999999996, -14.139999999999983, 32.9,-68.11242374,-13.39395329,28.95570702,69.41685856,1
-26.865999999999996, -13.432999999999982, 32.9,-68.69521848,-11.26489158,19.24494575,69.61272027,1
-26.865999999999996, -12.725999999999981, 32.9,-68.86096104,-8.721790893,10.10442589,69.41110568,1
-26.865999999999996, -12.01899999999998, 32.9,-68.51555318,-5.700096723,1.449413376,68.75225182,1
-26.865999999999996, -11.31199999999998, 32.9,-67.58909459,-2.132209368,-6.713745825,67.62271826,1
-26.865999999999996, -10.604999999999979, 32.9,-66.00857232,1.990464342,-14.32942339,66.03857637,1
-26.865999999999996, -9.897999999999978, 32.9,-63.69583389,6.694005048,-21.3320592,64.04661551,1
-26.865999999999996, -9.190999999999978, 32.9,-60.57024099,11.99638441,-27.54807449,61.74680018,1
-26.865999999999996, -8.483999999999977, 32.9,-56.5674423,17.82214865,-32.75189425,59.30855344,1
-26.865999999999996, -7.776999999999976, 32.9,-51.67989451,24.06128284,-36.68771322,57.00663846,1
-26.865999999999996, -7.069999999999975, 32.9,-46.01515939,30.50570415,-39.02979597,55.20863048,1
-26.865999999999996, -6.362999999999975, 32.9,-39.85130279,36.82597409,-39.52997547,54.26120807,1
-26.865999999999996, -5.655999999999974, 32.9,-33.64990255,42.70633342,-38.06803157,54.3704594,1
-26.865999999999996, -4.948999999999973, 32.9,-27.99838406,47.82763676,-34.64896074,55.42014389,1
-26.865999999999996, -4.2419999999999725, 32.9,-23.49632262,51.88832351,-29.52992948,56.96029577,1
-26.865999999999996, -3.5349999999999717, 32.9,-20.62493938,54.69341276,-23.1938074,58.45303691,1
-26.865999999999996, -2.827999999999971, 32.9,-19.63191992,56.11464119,-16.29627214,59.44968659,1
-26.865999999999996, -2.1209999999999702, 32.9,-20.46498349,56.17726935,-9.63430957,59.78880448,1
-26.865999999999996, -1.4139999999999695, 32.9,-22.78945432,55.12635688,-3.899744778,59.65127367,1
-26.865999999999996, -0.7069999999999688, 32.9,-26.09225445,53.29814756,0.45898066,59.34221327,1
-26.865999999999996, 3.197442310920451e-14, 32.9,-29.82810179,51.10342495,3.229218792,59.17157847,1
-26.865999999999996, 0.7070000000000327, 32.9,-33.54759313,48.96463309,4.493504963,59.35466535,1
-26.865999999999996, 1.4140000000000335, 32.9,-36.96543146,47.17055715,4.511377824,59.92916305,1
-26.865999999999996, 2.121000000000034, 32.9,-39.95857718,45.91507498,3.585105482,60.86774187,1
-26.865999999999996, 2.828000000000035, 32.9,-42.51499383,45.27594674,2.062290091,62.10826076,1
-26.865999999999996, 3.5350000000000357, 32.9,-44.67063459,45.18633195,0.215376279,63.53951676,1
-26.865999999999996, 4.242000000000036, 32.9,-46.46365955,45.56900219,-1.783203912,65.079994,1
-26.865999999999996, 4.949000000000037, 32.9,-47.91263803,46.32676243,-3.778156632,66.64675386,1
-26.865999999999996, 5.656000000000038, 32.9,-49.011393,47.33485007,-5.696957977,68.13739557,1
-26.865999999999996, 6.363000000000039, 32.9,-49.73197506,48.53622875,-7.506289312,69.49125733,1
-26.865999999999996, 7.070000000000039, 32.9,-50.0313045,49.87257132,-9.146895034,70.64279723,1
-26.865999999999996, 7.77700000000004, 32.9,-49.86005055,51.28610576,-10.61227919,71.52824117,1
-26.865999999999996, 8.48400000000004, 32.9,-49.17275409,52.78389406,-11.88488199,72.13944286,1
-26.865999999999996, 9.191000000000042, 32.9,-47.93719259,54.34191644,-12.90929096,72.46391044,1
-26.865999999999996, 9.898000000000042, 32.9,-46.14044587,55.92709511,-13.67152043,72.50365999,1
-26.865999999999996, 10.605000000000043, 32.9,-43.79085529,57.52707593,-14.12356984,72.29801846,1
-26.865999999999996, 11.312000000000044, 32.9,-40.91806715,59.05210269,-14.20229764,71.84315591,1
-26.865999999999996, 12.019000000000045, 32.9,-37.57247441,60.39446564,-13.90207499,71.1279292,1
-26.865999999999996, 12.726000000000045, 32.9,-33.82555904,61.44795323,-13.19907259,70.14284996,1
-26.865999999999996, 13.433000000000046, 32.9,-29.77505302,62.04428087,-12.10778476,68.81894049,1
-26.865999999999996, 14.140000000000047, 32.9,-25.52946696,62.04427893,-10.72396804,67.09132754,1
-26.865999999999996, 14.847000000000047, 32.9,-21.17690224,61.39126026,-9.136791282,64.94111197,1
-26.865999999999996, 15.554000000000048, 32.9,-16.94572737,60.15597075,-7.473506788,62.49718788,1
-26.865999999999996, 16.26100000000005, 32.9,-13.33624033,58.28481074,-5.815818987,59.79109022,1
-26.865999999999996, 16.96800000000005, 32.9,-10.02300095,55.66184054,-3.889296922,56.55706004,1
-26.158999999999995, -18.381999999999987, 32.9,-62.24178754,-22.70891405,93.70791175,66.25507448,1
-26.158999999999995, -17.674999999999986, 32.9,-63.42519318,-21.14785243,75.78708504,66.85795982,1
-26.158999999999995, -16.967999999999986, 32.9,-64.00757419,-20.38365008,61.36967858,67.17486692,1
-26.158999999999995, -16.260999999999985, 32.9,-64.93215777,-19.16278216,48.95200216,67.70079271,1
-26.158999999999995, -15.553999999999984, 32.9,-66.10362974,-17.73985744,37.73494951,68.44262128,1
-26.158999999999995, -14.846999999999984, 32.9,-67.09798618,-16.06240264,27.34406406,68.99377166,1
-26.158999999999995, -14.139999999999983, 32.9,-67.73476842,-13.99593484,17.55806088,69.16563486,1
-26.158999999999995, -13.432999999999982, 32.9,-67.93128816,-11.44696166,8.282623205,68.88898927,1
-26.158999999999995, -12.725999999999981, 32.9,-67.61542055,-8.390854788,-0.497809555,68.13407033,1
-26.158999999999995, -12.01899999999998, 32.9,-66.72371402,-4.789936227,-8.806941916,66.89542212,1
-26.158999999999995, -11.31199999999998, 32.9,-65.19111845,-0.573932967,-16.59050873,65.19364482,1
-26.158999999999995, -10.604999999999979, 32.9,-62.94083256,4.275756145,-23.73992861,63.08589774,1
-26.158999999999995, -9.897999999999978, 32.9,-59.88554966,9.791958792,-30.11878205,60.6808167,1
-26.158999999999995, -9.190999999999978, 32.9,-55.94249407,15.98292084,-35.45696234,58.18089378,1
